"steam_appid";"nome";"data_de_lancamento";"plataforma";"generos";"avaliacoes_positivas";"avaliacoes_negativas";"media_tempo_jogado";"preco"
249230;"Risen 3 - Titan Lords";"2014-08-13";"windows";"RPG";2756;1144;412;10.99
249330;"Unholy Heights";"2013-10-04";"windows";"Indie;Simulation;Strategy";1120;126;86;2.79
249360;"Zafehouse: Diaries";"2013-09-06";"windows";"Indie;RPG;Simulation;Strategy";273;131;298;1.69
249550;"NEStalgia";"2014-04-15";"windows";"Indie;Massively Multiplayer;RPG";226;98;0;6.99
249570;"The Castle Doctrine";"2014-01-29";"windows;mac;linux";"Indie;Massively Multiplayer;Strategy";176;190;38;12.49
249590;"Teslagrad";"2013-12-13";"windows;mac;linux";"Indie";1581;258;449;6.99
249610;"Galactic Arms Race";"2014-06-05";"windows";"Action;Casual;Indie";41;33;112;1.99
249650;"Blackguards";"2014-01-22";"windows";"Indie;RPG;Strategy";1669;1050;174;26.99
249680;"Marlow Briggs and the Mask of Death";"2013-09-20";"windows";"Action;Adventure";1685;138;57;3.99
249870;"Scribblenauts Unmasked: A DC Comics Adventure";"2013-09-24";"windows";"Action;Adventure;Casual;Strategy";1284;287;124;14.99
249930;"A-Train 8";"2013-09-18";"windows";"Simulation";20;26;0;14.99
249990;"FORCED: Slightly Better Edition";"2013-10-24";"windows;mac;linux";"Action;Adventure;Indie;RPG";1804;621;241;10.99
250050;"Life Goes On: Done to Death";"2014-04-17";"windows;mac;linux";"Action;Adventure;Casual;Indie";1516;63;151;6.99
250070;"TorqueL";"2015-01-22";"windows";"Action;Indie";15;4;162;6.99
250110;"Assault Android Cactus";"2015-09-23";"windows;mac;linux";"Action;Indie";1282;71;379;10.99
250180;"METAL SLUG 3";"2014-02-14";"windows";"Action";5229;553;212;5.99
250260;"Jazzpunk: Director's Cut";"2014-02-07";"windows;mac;linux";"Adventure;Indie";4136;393;305;10.99
250320;"The Wolf Among Us";"2013-10-11";"windows;mac";"Adventure";21127;517;675;11.99
250340;"Blockland";"2013-12-16";"windows;mac";"Action;Indie;Simulation";3706;1444;625;7.19
250380;"Knock-knock";"2013-10-04";"windows;mac;linux";"Indie";946;132;507;6.99
250400;"How to Survive";"2014-08-29";"windows";"Action;Adventure;RPG";12965;2751;333;10.99
250420;"8BitMMO";"2015-01-26";"windows;mac;linux";"Action;Adventure;Free to Play;Indie;Massively Multiplayer;RPG";2822;1972;31;0.0
250460;"Bridge Constructor";"2013-10-16";"windows;mac;linux";"Casual;Indie;Simulation";840;286;158;6.99
250500;"Super Amazing Wagon Adventure";"2013-10-17";"windows";"Action;Adventure;Indie";1691;93;270;2.09
250520;"UnderRail";"2015-12-18";"windows";"Indie;RPG";1485;252;29;9.99
250540;"C-Wars";"2015-08-13";"windows;mac";"Action;Indie;RPG;Strategy;Early Access";46;44;0;9.99
250560;"Fight The Dragon";"2014-12-04";"windows;mac;linux";"Indie;RPG";1004;256;283;6.99
250580;"Paranautical Activity: Deluxe Atonement Edition";"2014-10-20";"windows;mac;linux";"Action;Indie;RPG";961;430;321;6.99
250600;"The Plan";"2014-02-14";"windows;mac;linux";"Casual;Free to Play;Indie";19476;1644;8;0.0
250620;"Among the Sleep - Enhanced Edition";"2014-05-29";"windows;mac;linux";"Action;Adventure;Indie";3897;608;83;13.49
250640;"Croixleur Sigma";"2014-04-30";"windows";"Action;Indie";268;62;416;5.59
250660;"Bunny Must Die! Chelsea and the 7 Devils";"2013-09-26";"windows";"Action;Adventure;Indie";221;100;425;6.99
250680;"BELOW";"2018-12-14";"windows";"Adventure;Indie;RPG";340;143;72;19.99
250700;"Super Time Force Ultra";"2014-08-25";"windows;mac;linux";"Action;Indie";675;72;133;10.99
250720;"Starlight Inception™";"2014-04-22";"windows";"Action;Indie;Simulation";10;44;0;6.99
250760;"Shovel Knight: Treasure Trove";"2014-06-26";"windows;mac;linux";"Action;Adventure;Indie";9334;332;501;18.99
250900;"The Binding of Isaac: Rebirth";"2014-11-04";"windows;mac;linux";"Action";72830;1840;4583;10.99
251020;"Railroad X";"2014-06-09";"windows";"Simulation";19;25;0;13.49
251060;"Wargame: Red Dragon";"2014-04-17";"windows;mac;linux";"Strategy";7949;1137;1702;24.99
251110;"INFRA";"2016-01-15";"windows";"Adventure;Indie";757;98;0;23.79
251130;"Chroma Squad";"2015-04-30";"windows;mac;linux";"Indie;RPG;Strategy";2656;197;188;11.39
251150;"The Legend of Heroes: Trails in the Sky";"2014-07-29";"windows";"RPG";3413;318;3755;12.99
251170;"Damned";"2014-10-06";"windows";"Adventure";2538;974;450;15.49
251210;"Hive";"2014-03-20";"windows;mac;linux";"Casual;Indie;Strategy";179;21;0;6.99
251230;"Livelock";"2016-08-30";"windows";"Action;Adventure;Indie";307;87;252;7.19
251270;"Corpse Party";"2016-04-25";"windows;linux";"Adventure;Indie;RPG";459;39;0;10.99
251290;"The Legend of Heroes: Trails in the Sky SC";"2015-10-29";"windows";"RPG";1108;26;0;22.99
251310;"Eleusis";"2013-10-16";"windows";"Adventure;Indie";130;99;208;9.99
251370;"Escape Goat";"2013-10-09";"windows;mac;linux";"Action;Indie";566;15;0;3.99
251410;"Dark Matter";"2013-10-17";"windows;mac;linux";"Action;Indie";78;107;0;6.99
251430;"The Inner World";"2013-09-27";"windows;mac;linux";"Adventure;Indie";570;51;0;11.99
251450;"Heroes of Havoc: Idle Adventures";"2016-12-15";"windows;mac";"Free to Play;RPG";76;114;0;0.0
251470;"TowerFall Ascension";"2014-03-11";"windows;mac;linux";"Action;Indie";1906;125;337;10.99
251490;"Gravity Ghost";"2015-01-26";"windows;mac;linux";"Indie";253;8;0;10.99
251510;"Constant C";"2014-03-11";"windows";"Action;Casual;Indie";44;7;0;6.99
251530;"Anomaly Korea";"2013-11-06";"windows;mac;linux";"Action;Strategy";433;113;261;3.99
251570;"7 Days to Die";"2013-12-13";"windows;mac;linux";"Nudity;Violent;Gore;Action;Adventure;Indie;RPG;Simulation;Strategy;Early Access";60718;16905;2953;18.99
251630;"The Impossible Game";"2014-05-08";"windows;mac;linux";"Indie";919;155;0;3.99
251690;"Speedball 2 HD";"2013-12-05";"windows";"Action;Indie;Sports";345;186;91;6.99
251710;"Chainsaw Warrior";"2013-10-07";"windows;mac;linux";"Adventure;Indie;RPG;Strategy";176;148;141;3.99
251730;"Legend of Grimrock 2";"2014-10-15";"windows;mac";"Adventure;Indie;RPG";2075;215;951;17.99
251770;"Shadow Man";"2013-10-18";"windows;mac";"Action";409;55;48;3.99
251830;"Stick it to The Man!";"2013-12-13";"windows;mac";"Action;Adventure;Indie";546;27;0;5.99
251850;"Master Reboot";"2013-10-29";"windows;mac";"Action;Adventure;Indie";465;150;173;11.99
251870;"Go! Go! Nippon! ~My First Trip to Japan~";"2014-02-21";"windows";"Adventure";2319;313;184;6.99
251890;"World of Diving";"2014-08-26";"windows;mac;linux";"Adventure;Indie;Simulation;Early Access";349;264;693;14.99
251910;"Solar Flux";"2013-10-24";"windows;mac;linux";"Indie;Strategy";217;69;135;6.99
251950;"WWII Online";"2017-09-05";"windows;mac";"Action;Free to Play;Indie;Massively Multiplayer;RPG;Simulation;Strategy;Early Access";905;1300;10;0.0
251990;"Long Live The Queen";"2013-11-08";"windows;mac;linux";"Indie;RPG;Simulation;Strategy";5656;305;350;6.99
252010;"Oniken: Unstoppable Edition";"2014-02-05";"windows";"Action;Indie";589;123;294;3.99
252030;"Valdis Story: Abyssal City";"2013-10-30";"windows;mac";"Action;Indie;RPG";1934;345;1234;10.99
252050;"Construction Machines 2014";"2014-03-28";"windows";"Simulation";38;272;108;4.99
252070;"Gimbal";"2013-11-19";"windows";"Action;Indie";153;48;0;7.19
252090;"Lacuna Passage";"2017-05-17";"windows;mac";"Indie;Simulation;Early Access";63;16;0;11.39
252110;"Lovers in a Dangerous Spacetime";"2015-09-09";"windows;mac;linux";"Action;Indie;Simulation";1870;105;249;10.99
252130;"Divide By Sheep";"2015-07-02";"windows;mac";"Adventure;Casual;Indie";713;49;140;3.99
252170;"Anomaly Warzone Earth Mobile Campaign";"2013-11-06";"windows;mac;linux";"Action;Strategy";262;63;152;3.99
252230;"YAIBA: NINJA GAIDEN Z";"2014-03-21";"windows";"Action;Adventure";247;120;68;22.99
252250;"Maia";"2018-11-23";"windows;mac;linux";"Indie;Simulation;Strategy";462;463;19;17.98
252270;"Zombie Tycoon 2: Brainhov's Revenge";"2013-12-09";"windows";"Action;Indie;Strategy";166;89;133;3.99
252290;"Elegy for a Dead World";"2014-12-10";"windows;mac;linux";"Adventure;Indie";173;89;3;10.99
252310;"Syder Arcade";"2013-10-24";"windows;mac;linux";"Action;Indie";533;92;173;6.99
252330;"Slender: The Arrival";"2013-10-28";"windows;mac";"Action;Adventure;Indie";4468;578;46;6.99
252350;"Double Dragon: Neon";"2014-02-06";"windows";"Action;Indie";1520;449;182;6.99
252390;"DwarfCorp";"2019-02-01";"windows;mac;linux";"Indie;Simulation;Strategy";68;43;0;14.99
252410;"SteamWorld Dig";"2013-12-05";"windows;mac;linux";"Action;Adventure;Indie";4095;311;169;6.99
252430;"Dusty Revenge:Co-Op Edition";"2014-02-17";"windows;mac";"Action;Indie";70;100;0;10.99
252450;"StarDrive 2";"2015-04-09";"windows;mac;linux";"Indie;Strategy";967;758;833;22.99
252470;"Space Pirates And Zombies 2";"2017-11-07";"windows;mac;linux";"Action;Adventure;Indie;RPG;Simulation;Strategy";1667;437;1244;14.99
252490;"Rust";"2018-02-08";"windows;mac";"Action;Adventure;Indie;Massively Multiplayer;RPG";220370;53709;9352;27.79
252530;"OMSI 2: Steam Edition";"2013-12-11";"windows";"Casual;Simulation";2717;803;7999;27.11
252550;"Qbeh-1: The Atlas Cube";"2014-05-15";"windows;mac";"Adventure;Casual;Indie";515;67;0;7.19
252570;"Depths of Fear :: Knossos";"2014-04-24";"windows;mac";"Action;Adventure;Indie";258;140;0;4.79
252610;"Death Road to Canada";"2016-07-21";"windows;mac;linux";"Action;Indie;RPG";3307;234;1139;10.99
252630;"Eldritch Reanimated";"2013-10-21";"windows;mac;linux";"Action;Adventure;Indie;RPG";1556;210;186;9.99
252670;"Nihilumbra";"2013-10-25";"windows;mac;linux";"Adventure;Casual;Indie";2268;272;260;4.99
252690;"Fantasy Grounds";"2014-05-09";"windows;mac";"Indie;RPG;Strategy";377;100;43074;29.99
252710;"The Last Express Gold Edition";"2013-11-21";"windows;mac";"Adventure";164;36;1;4.99
252730;"YOU DON'T KNOW JACK Vol. 1 XL";"2013-11-05";"windows";"Casual;Indie";95;35;0;1.99
252750;"MouseCraft";"2014-07-08";"windows;mac;linux";"Action;Adventure;Casual;Indie;Strategy";210;25;0;6.99
252830;"Claire";"2014-07-07";"windows;mac";"Action;Adventure;Indie";217;94;0;6.99
252870;"PULSAR: Lost Colony";"2015-09-15";"windows;mac;linux";"Action;Adventure;Indie;Simulation;Early Access";1989;212;1159;19.49
252890;"Dracula: Love Kills";"2013-10-29";"windows";"Adventure;Casual";100;23;0;6.99
252910;"Skyscraper Simulator";"2013-10-21";"windows";"Simulation";63;349;44;2.09
252950;"Rocket League®";"2015-07-07";"windows;mac;linux";"Action;Indie;Racing;Sports";242561;21816;5825;14.99
252970;"McDROID";"2014-09-05";"windows;mac;linux";"Action;Indie;Strategy";100;31;0;6.99
253030;"Race The Sun";"2013-12-09";"windows;mac;linux";"Action;Indie;Racing";5258;343;172;6.99
253110;"The Cat Lady";"2013-12-04";"windows";"Adventure;Indie";3446;246;229;7.19
253150;"Halfway";"2014-07-22";"windows;mac;linux";"Action;Indie;RPG;Strategy";429;123;430;9.99
253230;"A Hat in Time";"2017-10-05";"windows;mac";"Adventure;Indie";14019;292;377;22.99
253250;"Stonehearth";"2018-07-25";"windows;mac";"Indie;Simulation;Strategy";5242;1719;644;15.49
253290;"FOTONICA";"2014-11-06";"windows;mac;linux";"Action;Indie";598;82;432;10.99
253330;"Neverending Nightmares";"2014-09-26";"windows;mac;linux";"Action;Adventure;Indie";1505;517;248;10.99
253350;"Tiny Barbarian DX";"2013-12-03";"windows;mac;linux";"Action;Adventure";172;31;0;22.99
253370;"Axis Game Factory's AGFPRO v3";"2013-11-19";"windows;mac;linux";"Animation & Modeling;Design & Illustration;Education;Software Training;Utilities";233;128;198;7.19
253390;"Hot Tin Roof: The Cat That Wore A Fedora";"2015-02-20";"windows;mac;linux";"Action;Adventure;Indie;RPG";111;59;247;10.99
253410;"Ravensword: Shadowlands";"2013-12-06";"windows;mac;linux";"Action;Adventure;Indie;RPG";221;236;0;4.99
253430;"CastleMiner Z";"2014-02-03";"windows";"Violent;Action;Adventure;Indie";4478;1831;192;2.79
253490;"CABAL Online";"2016-02-17";"windows";"Action;Free to Play;Massively Multiplayer;RPG";495;277;3;0.0
253510;"WARMACHINE: Tactics";"2014-11-20";"windows";"Indie;Strategy";459;560;273;0.0
253570;"Gentlemen!";"2013-11-05";"windows;mac;linux";"Action;Indie";50;83;8;3.99
253610;"Wrack";"2014-09-30";"windows";"Action;Indie";371;137;48;6.99
253690;"Tiny Brains";"2013-12-11";"windows";"Action;Adventure;Casual;Indie";337;94;132;7.19
253710;"theHunter Classic";"2014-06-03";"windows";"Action;Adventure;Free to Play;Simulation;Sports";11440;15403;163;0.0
253750;"Ikaruga";"2014-02-18";"windows";"Action;Indie";1398;70;454;6.99
253770;"Bus-Simulator 2012";"2013-11-22";"windows";"Simulation";313;552;47;7.19
253790;"rymdkapsel";"2014-01-30";"windows;mac;linux";"Indie;Strategy";168;36;495;5.59
253840;"Shantae: Half-Genie Hero";"2016-12-20";"windows";"Action;Adventure;Indie";1704;160;309;14.99
253860;"Earth 2140";"2013-11-15";"windows;mac";"Strategy";110;87;255;3.99
253880;"Earth 2150 Trilogy";"2013-11-01";"windows;mac";"Strategy";320;117;342;4.99
253900;"Knights and Merchants";"2013-10-14";"windows;mac;linux";"Simulation;Strategy";2341;515;239;4.99
253960;"Jack Orlando: Director's Cut";"2013-10-04";"windows;mac;linux";"Adventure";194;111;297;3.99
253980;"Enclave";"2013-10-04";"windows;mac;linux";"RPG";4076;1139;213;3.99
254060;"KnightShift";"2013-09-27";"windows;mac";"RPG;Strategy";467;316;254;4.99
254080;"World War III: Black Gold";"2013-09-27";"windows;mac";"Strategy";247;196;290;3.99
254200;"FortressCraft Evolved!";"2015-11-09";"windows;mac;linux";"Adventure;Casual;Indie;RPG;Simulation;Strategy";1775;622;2902;9.99
254300;"Dofus";"2016-11-15";"windows";"Adventure;Massively Multiplayer;RPG;Strategy";264;102;244;0.0
254320;"Duskers";"2016-05-18";"windows;mac;linux";"Indie;Strategy";946;122;0;14.99
254440;"Pool Nation";"2013-10-18";"windows";"Casual;Indie;Simulation;Sports;Strategy";2295;253;1047;5.19
254460;"Obscure";"2014-03-10";"windows";"Action;Adventure";685;55;0;4.99
254480;"Obscure II (Obscure: The Aftermath)";"2014-03-10";"windows";"Action;Adventure";263;66;0;6.99
254590;"Theme Park Studio";"2016-12-02";"windows";"Indie;Simulation";222;244;0;22.99
254700;"resident evil 4 / biohazard 4";"2014-02-27";"windows";"Action;Adventure";11260;2172;1073;14.99
254820;"Ground Control Anthology";"2015-07-08";"windows";"Strategy";57;10;0;3.99
254840;"Ground Control II: Operation Exodus";"2015-07-08";"windows";"Strategy";99;18;0;3.99
254860;"Lords of the Realm III";"2015-12-03";"windows";"Simulation;Strategy";8;13;0;3.99
254880;"MoonBase Commander";"2014-02-06";"windows";"Strategy";101;10;0;4.79
254920;"Lords of the Realm";"2015-12-03";"windows";"Strategy";27;7;0;1.59
254960;"Silent Storm Gold Edition";"2013-10-02";"windows";"Action;RPG;Strategy";572;65;39;8.99
255070;"Abyss Odyssey";"2014-07-15";"windows";"Action;Adventure;Indie";1349;816;173;10.99
255220;"GRID Autosport";"2014-06-26";"windows;mac;linux";"Racing;Sports";4969;1610;228;24.99
255260;"Pro Cycling Manager 2014";"2014-06-19";"windows";"Simulation";158;82;0;6.99
255280;"1954 Alcatraz";"2014-03-11";"windows";"Adventure;Indie";695;259;232;6.99
255300;"Journey of a Roach";"2013-11-04";"windows;mac;linux";"Adventure;Indie";1022;142;280;5.99
255320;"Edna & Harvey: The Breakout";"2013-10-25";"windows";"Adventure;Indie";767;162;186;11.99
255340;"Escape Goat 2";"2014-03-24";"windows;mac;linux";"Action;Casual;Indie";300;9;0;6.99
255370;"KickBeat Steam Edition";"2014-01-20";"windows";"Action;Indie";474;251;195;6.99
255390;"Max: The Curse of Brotherhood";"2014-05-21";"windows";"Adventure";968;53;0;10.99
255420;"Magic 2015 - Duels of the Planeswalkers";"2014-07-16";"windows";"Strategy";1768;2225;1986;6.99
255710;"Cities: Skylines";"2015-03-10";"windows;mac;linux";"Simulation;Strategy";67553;6005;3225;22.99
255870;"PixelJunk™ Shooter";"2013-11-11";"windows;mac;linux";"Action";437;47;221;6.99
255940;"The 11th Hour";"2013-10-18";"windows;mac";"Adventure";63;74;1;4.79
255960;"Bad Mojo Redux";"2014-07-03";"windows";"Adventure;Simulation";77;13;2;4.79
256010;"Jagged Alliance Flashback";"2014-10-21";"windows;mac;linux";"Indie;RPG;Strategy";316;374;269;14.99
256030;"Shadows: Heretic Kingdoms";"2014-11-20";"windows";"Indie;RPG";227;135;0;29.99
256070;"Truck Racer";"2013-10-18";"windows";"Racing";127;45;0;6.99
256190;"Enemy Front";"2014-06-10";"windows";"Action";2213;1307;116;15.99
256290;"Child of Light";"2014-04-29";"windows";"RPG";9980;747;605;12.49
256330;"WRC 4 FIA World Rally Championship";"2013-10-25";"windows";"Racing";557;315;0;24.99
256370;"MXGP - The Official Motocross Videogame";"2014-03-28";"windows";"Racing;Simulation;Sports";647;183;0;7.19
256390;"MotoGP™14";"2014-06-20";"windows";"Racing;Simulation;Sports";202;217;309;7.19
256460;"Cosmic Star Heroine";"2017-04-11";"windows";"Indie;RPG";383;42;283;10.99
257030;"Project Nimbus";"2017-09-26";"windows;mac";"Action;Indie";888;127;187;15.49
257050;"Darkout";"2013-12-04";"windows";"Action;Adventure;Indie";409;388;270;9.99
257120;"Not The Robots";"2013-12-12";"windows;mac;linux";"Action;Indie;Strategy";428;108;107;6.99
257170;"Rebuild 3: Gangs of Deadsville";"2015-05-29";"windows;mac";"Indie;Simulation;Strategy";928;163;6704;10.99
257220;"Secret Files: Sam Peters";"2013-10-18";"windows";"Adventure";77;39;0;7.99
257260;"Inherit the Earth: Quest for the Orb";"2014-11-26";"windows;mac;linux";"Adventure;Casual";61;4;3;4.79
257350;"Baldur's Gate II: Enhanced Edition";"2013-11-15";"windows;mac;linux";"RPG;Strategy";2600;423;1163;14.99
257510;"The Talos Principle";"2014-12-11";"windows;mac;linux";"Action;Adventure;Indie";17237;785;230;29.99
257630;"Blast Em!";"2014-01-22";"windows;mac";"Action;Indie";134;152;0;0.79
257670;"Elder Sign: Omens";"2013-11-27";"windows;mac;linux";"Casual;Indie;Strategy";190;54;0;4.79
257690;"J.U.L.I.A.: Among the Stars";"2014-09-12";"windows;mac;linux";"Adventure;Indie";609;102;1;14.99
257710;"Max Gentlemen";"2014-08-21";"windows;mac;linux";"Casual;Free to Play;Indie";805;117;49;0.0
257730;"Infinity Wars: Animated Trading Card Game";"2014-09-05";"windows;mac";"Free to Play;Indie;Massively Multiplayer;Strategy";2619;690;153;0.0
257750;"Bloody Trapland";"2013-11-18";"windows";"Action;Adventure;Casual;Indie";2489;497;207;6.99
257770;"Signal Ops";"2013-11-18";"windows;linux";"Action;Indie;Strategy";49;34;0;7.19
257790;"Riptide GP2";"2014-03-07";"windows";"Action;Indie;Racing;Simulation;Sports";337;46;0;4.99
257830;"Violett Remastered";"2013-12-13";"windows;mac;linux";"Adventure;Indie";447;259;74;6.99
257850;"Hyper Light Drifter";"2016-03-31";"windows;mac;linux";"Action;Adventure;Indie;RPG";11027;721;275;14.99
257870;"Eschalon: Book III";"2014-02-14";"windows;mac;linux";"Adventure;Indie;RPG";44;14;0;6.99
257970;"Loren The Amazon Princess";"2014-01-15";"windows;mac;linux";"Indie;RPG";388;92;392;14.99
257990;"Oozi: Earth Adventure";"2013-12-05";"windows";"Casual;Indie";574;99;194;3.99
258010;"Ring Runner: Flight of the Sages";"2013-11-19";"windows";"Action;Indie;RPG";593;112;231;3.99
258050;"Survivor Squad";"2015-01-21";"windows;mac;linux";"Action;Indie;Strategy";536;268;134;2.99
258070;"Probability 0";"2014-06-12";"windows;mac";"Action;Indie";40;11;0;4.99
258090;"99 Spirits";"2013-11-12";"windows";"Adventure;Indie;RPG";214;147;380;6.99
258180;"Deus Ex: The Fall";"2014-03-17";"windows";"Action;Adventure;RPG";990;2101;81;7.99
258200;"Talisman: Prologue";"2013-10-14";"windows";"Indie;RPG;Strategy";187;143;231;4.99
258220;"Blood Knights";"2013-11-13";"windows";"Action;RPG";437;277;773;6.99
258520;"The Vanishing of Ethan Carter";"2014-09-25";"windows";"Adventure;Indie";6917;849;185;14.99
258590;"Adventure Time: Finn and Jake's Epic Quest";"2014-04-11";"windows";"Action;Adventure";318;107;0;6.99
258760;"Scania Truck Driving Simulator";"2014-02-27";"windows";"Indie;Simulation";830;253;330;6.99
